AIR CHARTER EXPRESS LIMITED,ACE
"AIR CHARTER PROFESSIONALS, INC. (OPA LOCKA, FL)",CHV
AIR CHARTER SCOTLAND LTD,EDC
AIR CHARTER SERVICE,ACV
AIR CHARTER SERVICES (ACS),CHR
"AIR CHARTER WORLD (CORRALES, NM)",XAC
AIR CHARTERS EUROPE B.V.,RCC
AIR CHINA,CCA
"AIR CHINA CARGO CO., LTD",CAO
AIR CHINA INNER MONGOLIA,CNM
AIR COLUMBUS,CBS
AIR COMET,MPD
"AIR COMPANY CONTINENT, J.S.C.",CNE
AIR CONCORDE,KGD
AIR CONSUL,CNU
AIR CONTINENTAL AFRICA,ACB
AIR CONTRACTORS (IRELAND) LTD,ABR
AIR CORPORATE S.R.L.,CPV
AIR CORRIDOR,CRD
AIR COTE D' IVOIRE,VRE
AIR CREEBEC,CRQ
AIR CRUZAL,CRJ
AIR DATA LTD,AFS
"AIR DIVISION OF THE EASTERN KAZAKHSTAN REGION, MUNICIPAL STATE ENTERPRISE",UCK
AIR DOLOMITI,DLA
AIR DOMINICANA,RDO
AIR EAGLE,EGA
AIR EUROPA,AEA
AIR EXCEL,XLL
"AIR EXECUTIVE CHARTER GMBH, MUENCHEN",XEC
AIR EXPRESS,AXD
AIR EXPRESS (PVT) LTD,DAD
AIR EXPRESS LIMITED,AEJ
AIR FIRST,FIA
AIR FOUR S.P.A.,AFM
AIR FOYLE LTD,UPA
AIR FRANCE,AFR
AIR FREIGHT NZ LTD,TFR
AIR FRET DE MAURITANIE,FMT
AIR FRET SENEGAL,ABN
AIR GALAXY LIMITED,AGL
"AIR GEMINI, LDA",GLL
AIR GEORGIAN LTD,GGN
AIR GHANA,GHN
AIR GLACIERS SA,AGV
AIR GO AIRLINES,AGS
AIR GO EGYPT,AGY
AIR GREENLAND A/S,GRL
AIR GRISCHA HELIKOPTER AG,AGG
AIR GUINEE EXPRESS S.A.,GIP
AIR GUINEE INTERNATIONAL,GIR
AIR GUYANE SP.,GUY
AIR HAITI,HJA
"AIR HAMBURG, HAMBURG",AHO
AIR HORIZON,HZT
AIR HORIZON,TPK
AIR IBERIA,TBB
AIR IMAGES,IMS
AIR INCHEON CO. LTD,AIH
"AIR INDEPENDENCE GMBH, MUENCHEN",DLY
AIR INDIA EXPRESS,AXB
AIR INDIA LIMITED,AIC
AIR INDUS,MPK
AIR INTER CAMEROUN,ICM
AIR INTER GABON,AIG
AIR INTERSALONIKA,NSK
AIR INUIT LTD,AIE
AIR ITALY S.P.A.,AEY
AIR ITM,MQT
AIR IVERIA,ETO
AIR JAMAHIRIYA COMPANY,LJA
AIR JAMAICA,AJM
AIR JAMAICA EXPRESS LIMITED,JMX
"AIR JAPAN CO., LTD",AJX
AIR JETSUL,AJU
AIR KBZ LIMITED,KBZ
AIR KENYA EXPRESS LTD,XAK
AIR KIRIBATI LIMITED,AKL
"AIR KISSARI, TRANSPORTE AEREO",KSI
AIR KLAIPEDA,KLD
AIR KOREA CO. LTD.,AKA
AIR KORYO,KOR
AIR KUFRA,KAV
AIR LAZUR - GENERAL AVIATION LTD,LZR
AIR LEISURE,ALD
AIR LIAISON,LIZ
AIR LIBYA TIBESTI,TLR
AIR LIFT INTERNATIONAL OF GHANA LIMITED,ALE
AIR LIFT S.A.,IFI
AIR LINK EXECUTIVE SERVICES (ALES),AKE
AIR LITUANICA,LTU
AIR LOYAUTE,RLY
AIR LUXOR STP,ALU
AIR MACAU,AMU
AIR MACH,KAM
"AIR MADAGASCAR, SOCIETE NATIONALE MALGACHE DE TRANSPORTS AERIENS",MDG
AIR MAJORO S.A.,MJP
AIR MALAWI,AML
AIR MALTA PLC.,AMC
AIR MANA,EFC
"AIR MANAGEMENT GROUP, CJSC",DXT
AIR MANAS,MBB
AIR MANDALAY LIMITED,AMY
AIR MARINE,MRY
AIR MARRAKECH SERVICE,MKH
AIR MARSHALL ISLANDS,CWM
AIR MAURITANIE,MRT
AIR MAURITIUS LIMITED,MAU
AIR MAX AFRICA,AZX
AIR MAX LTD,RMX
AIR MEDICAL LTD,MCD
AIR MEDITERRANEE,BIE
AIR MEKONG (MEKONG AVIATION JOINT STOCK COMPANY),MKG
AIR MEMPHIS,MHS
AIR MEMPHIS,MHU
AIR MERIDIAN LIMITED,MEF
"AIR METACK, LDA",MTK
"AIR METHODS KENTUCKY (LEXINGTON, KY)",
AIR MIDWEST LIMITED,VTY
AIR MINAS LINHAS AEREAS LTDA.,AMG
AIR MOBILITY COMMAND (AMC),RCH
AIR MOLDOVA,MLD
AIR MONTENEGRO,AMN
AIR MONTGOMERY,MTY
AIR MOOREA,TAH
AIR NAMIBIA (PTY) LTD,NMB
AIR NAPIER LIMITED,NPR
AIR NATIONAL CORPORATE LTD,JPS
"AIR NATIONAL GUARD 158TH FIGHTER WING/COMMAND POST (BURLINGTON, VT)",BTB
AIR NAVIGATION AND TRADING CO. LTD.,ANB
AIR NAVIGATION SERVICES OF THE CZECH REPUBLIC,CBA
AIR NELSON LTD,RLK
AIR NEPAL INTERNATIONAL,NPL
AIR NEW ZEALAND LTD,ANZ
AIR NIAMEY S.A.,AWN
AIR NIGERIA DEVELOPMENT LIMITED,ANP
AIR NIGERIA PLC,NGP
AIR NIPPON CO. LTD.,ANK
AIR NIUGINI,ANG
AIR NORTH CHARTER,ANT
"AIR NOSTRUM LINEAS AEREAS DEL MEDITERRANEO, S.A.",ANE
AIR NOVA,HMT
AIR ONE,ADH
AIR ONE NINE TRANSPORT,ONR
AIR ONIX,ONX
AIR PACIFIC LIMITED,FJI
AIR PACK EXPRESS S.A.,PCK
"AIR PAL, ESCUELA DE PILOTOS",PLL
"AIR PALACE, S.A. DE C.V.",PCS
AIR PARABAT LTD,PBT
AIR PARTNERS CORP.,SDE
AIR PFUNWA,PFU
AIR PHILIPPINES CORPORATION,GAP
"AIR PHOENIX CO., LTD",APN
AIR PINK,PNK
AIR PLAN INTERNATIONAL,APV
AIR POLAND SP. Z.O.O.,AEI
AIR PRAGUE,PRG
AIR RABAT,RBT
AIR ROUTING INTERNATIONAL CORPORATION,ARC
AIR SAFARIS AND SERVICES (NZ) LTD,SRI
AIR SAHARA,RSH
AIR SAINT LOUIS,LOU
AIR SAINT PIERRE,SPM
AIR SAO TOME AND PRINCIPE,EQL
AIR SARINA AG,AST
AIR SCORPIO,SCU
AIR SEGURA S.L.,AIU
AIR SENEGAL INTERNATIONAL,SNG
AIR SERVICE CENTER SRL,RCX
AIR SERVICE MANAGEMENT,ASC
AIR SERVICE S.A.,RVS
AIR SEYCHELLES,SEY
AIR SINAI,ASD
AIR SLOVAKIA BWJ LTD,SVK
"AIR SOLEIL, SOCIETE",SOE
AIR SPECIAL,ASX
"AIR SPECIALTIES CORPORATION D/B/A/ AIR AMERICA/TOTAL AIR (LOS ANGELES, CA)",AMR
AIR SPEED CHARTER (PVT) LTD,ASG
AIR SPORT,MSK
"AIR SUNSHINE INC (FT. LAUDERDALE, FL)",RSI
AIR SUPPORT A/S,CPU
AIR SURESTE,AIS
AIR SWEDEN AVIATION AB,SNX
AIR SYLHET AG,SHR
AIR TAHITI,VTA
AIR TAHITI NUI,THT
"AIR TAHOMA, INC (SAN DIEGO, CA)",HMA
AIR TANZANIA,ATC
AIR TAURUS LLC,AIT
AIR TAXI & CARGO,WAM
"AIR TAXI & CHARTER INTERNATIONAL, S.L.",IBJ
"AIR TCHAD, SOCIETE DE TRANSPORTS AERIENS",HTT
AIR TOURISME INSTRUCTION SERVICES,RWK
AIR TRACTOR D.O.O.,AOU
"AIR TRAFFIC GMBH, DUESSELDORF",ATJ
AIR TRANSAT A.T. INC.,TSC
AIR TRANSPORT & TRANSIT REGIONAL,TTO
AIR TRANSPORT (CHATHAM ISLANDS) LTD,CVA
"AIR TRANSPORT ASSOCIATION OF AMERICA (WASHINGTON, DC)",ATA
"AIR TRANSPORT INTERNATIONAL (LITTLE ROCK, AR)",ATN
AIR TRANSPORT SERVICE,ATS
"AIR TRANSPORT, INC. (EL PASO, TX)",CYO
"AIR TRANSPORT, LTD",EAT
"AIR TRANSSE CO., LTD",TSQ
AIR TRUST JSC,RTR
AIR TURKS AND CAICOS (2003) LTD,TCI
AIR UGANDA INTERNATIONAL LTD,AUX
AIR UKRAINE,UKR
"AIR UMBRIA, SOCIETA",UMB
AIR URGA,URG
"AIR VALENCIA, S.L.",AVZ
AIR VANUATU,AVN
AIR VIA LTD,VIM
AIR VISTA (PVT) LTD,AVR
AIR WALES LIMITED,AWW
AIR WALSER LTD,AWL
AIR WALSER S.R.L.,WLR
AIR WHITSUNDAY,RWS
AIR WINGS,BSB
"AIR WISCONSIN AIRLINES CORPORATION (APPLETON, WI)",AWI
AIR X CHARTER,AXY
"AIR XPRESS, INC, (GREENSBORO, NC)",ARX
AIR ZAMBEZI,TZT
AIR ZARA INTERNATIONAL LTD,AZD
AIR ZERMATT AG,AZF
AIR ZIMBABWE,AZW
"AIR-ANGOL SOCIEDAD AERONAUTICA, LDA",NGO
AIR-BURUNDI,PBU
AIR-CITY,ECE
"AIR-EVAN'S, ESCUELA DE PILOTOS PRIVADOS",VAE
AIR-INVEST LTD,HKH
AIR-OPS AVIATION SERVICES,AOX
"AIR-REP (LOS ANGELES, CA)",XPR
AIR-SERVICE-GABON,AGB
AIR-SPRAY 1967 LTD.,ASB
"AIR-TAXI EUROPE GMBH, BRAUNSCHWEIG",TWG
AIR26 S.A.,DCD
AIRAILES,EOL
"AIRASIA JAPAN CO., LTD",WAJ
AIRASIA X SDN BHD,XAX
AIRBIZ AVIATION SERVICES WORLDWIDE,BZR
"AIRBLUE LIMITED, M/S.",ABQ
AIRBOURNE SCHOOL OF FLYING,RGT
AIRBRIDGE CARGO AIRLINES LTD,ABW
AIRBUS FRANCE,RBU
AIRBUS INDUSTRIE,AIB
AIRBUS TRANSPORT INTERNATIONAL (ATI),BGA
"AIRCLUB AVIATOR, LLC",RCV
AIRCOMPANY BARCOL,BKL
AIRCOMPANY GRODNO,GRX
AIRCOMPANY KOGALYMAVIA LTD,KGL
AIRCOMPANY KOKSHETAU,KRT
"AIRCOMPANY POLET, CJSC",POT
"AIRCOMPANY ROSAVIA, LTD",URA
AIRCOMPANY SKYTEST,TES
"AIRCOMPANY TATARSTAN, OJSC",TAK
"AIRCOMPANY YAKUTIA, JOINT-STOCK COMPANY",SYL
AIRCRAFT AVIATION SERVICES,AOK
AIRCRAFT LEASING SERVICES LIMITED,ALW
AIRCRAFT MACHINE WORKS CHAD (AMW),TWK
AIRCRAFT MAINTENANCE COMPANY (AMC AIRLINES),AMV
"AIRCRAFT MANAGEMENT GROUP, INC (MOON TOWNSHIP, PA)",RVJ
"AIRCRAFT PERFORMANCE GROUP, INC. (CASTLE ROCK, CO)",XLB
AIRCRAFT SALES AND SERVICES (PVT) LTD,ACS
AIRCRAFT SUPPORT AND SERVICES (ASAS),NFF
AIRCRAFT VIP SERVICES,VPX
AIRCREW CHECK AND TRAINING AUSTRALIA,AIY
AIRCRUISING AUSTRALIA,AIX
"AIRDIALOG, LLC D/B/A LINEAR AIR (LEXINGTON, MA)",HPN
"AIRDO CO., LTD",ADO
AIRECON OY,WLI
AIRES S.A. (AEROVIAS DE INTEGRACION REGIONAL S.A.) D/B/A LAN COLOMBIA AIRLINES S.A. D/B/A LAN COLOMBIA AIRLINES,ARE
AIREST,AEG
"AIREXPLORE, S.R.O.",AXE
"AIRFAST INDONESIA, PT.",AFE
"AIRFIX AVIATION, FINLAND",FIX
AIRFREIGHT EXPRESS LIMITED,AFX
AIRGO AIRLINES BULGARIA,AGE
"AIRGO FLUGSERVICE GMBH & CO. KG, MAINZ-FINTHEN",XGO
"AIRJET EXPLORACAO AEREA DE CARGA, PASSAGEIROS E CORREIOS, LDA",MBC
AIRLEC AIR ESPACE,ARL
AIRLIFT AS,ALI
AIRLIFT INTERNATIONAL INC.,AIR
AIRLIFT SERVICE,LFM
AIRLINAIR,RLP
"AIRLINE OPERATIONS SERVICES (SAN FRANCISCO, CA)",XAO
AIRLINE ROSTVERTOL-AVIA CJSC,RVT
AIRLINE SKOL,CDV
"AIRLINE TAIMYR, JSC",TYA
AIRLINE TRANSPORT INCORPORATION,ATB
"AIRLINE VERTICAL-TEAM, LLC",VCL
AIRLINES 400 JSC (RED WINGS AIRLINES),RWZ
AIRLINES OF PAPUA NEW GUINEA (APNG),TOK
AIRLINES OF TASMANIA T/A PAR AVION,ATM
AIRLINK AIRWAYS,HYR
AIRLINK LUFTVERKEHRSGESELLSCHAFT M.B.H.,JAR
"AIRLINK SOLUTIONS, S.L.",LKS
"AIRLUXOR, LDA",LXR
"AIRMAN, S.L.",AYM
"AIRMAX AIRLINES, INC (WAYZATA, MN)",TNK
AIRMAX S.A.,MMX
"AIRNET SYSTEMS, INC (COLUMBUS, OH)",USC
AIRNIMBUS,NIM
AIRONE VENTURES LTD,RDJ
"AIRPAC (SEATTLE, WA)",APC
AIRPILOT ESCUELA DE VUELO S.L.,FSM
AIRPLANES HOLDINGS LTD,AHH
"AIRPORT BRATSK, JSC",BRP
"AIRPORT HELICOPTER BASEL, HANS-RUDOLF MULLER",AHE
AIRPULL AVIATION,IPL
AIRQUARIUS AIR CHARTER (PTY) LTD,SSN
AIRQUARIUS AVIATION,AQU
"AIRQUEST AVIATION, LP",RQT
"AIRSERVICES AUSTRALIA, FLIGHT INSPECTION UNIT",ADA
AIRSHARE HOLDINGS,SHH
"AIRSHARES ELITE (ATLANTA, GA)",SHZ
"AIRSHOWS AMERICA ""THE PATRIOTS"" (BYRON, CA)",PTJ
AIRSPEED AVIATION INC.,SPD
"AIRSPRINT (SCOTTSDALE, AZ)",HAB
AIRSPRINT INC.,ASP
"AIRSTARS, AIRWAY COMPANY",ASE
AIRTANKER SERVICES LTD,FST
AIRTANKER SERVICES LTD,TOW
AIRTEAM CHARTER (PTY) LTD,TEW
AIRTIME CHARTERS,IME
AIRTRAFFIC LIMITED,ATY
"AIRTRAN AIRWAYS, INC. (ORLANDO, FL)",TRS
AIRVALLEE S.P.A.-SERVICES AERIENS DU VAL D'AOSTE,RVL
AIRVENTURE,RVE
AIRWAVES AIRLINK LIMITED,WLA
"AIRWAY EXPRESS, INC. (MESA, AZ)",AEX
AIRWAYS,WAY
AIRWAYS AERO ASSOCIATIONS LTD T/A BOOKER AVIATION,WYC
AIRWAYS CORPORATION OF NEW ZEALAND LIMITED,XFX
AIRWAYS FLIGHT TRAINING,DRM
AIRWAYS FLYGUTBILDNING AB,ATO
AIRWAYS INTERNATIONAL LIMITED,ARW
"AIRWAYS SERVICES & SUPPORT AS&S, C.A.",AYV
AIRWEST,AWZ
AIRWING AS,NWG
AIRWORK HOLDINGS LIMITED,AWK
AIRWORLD (PTY) LTD,SPZ
AIS AIRLINES,...
AIS AIRLINES,PNX
"AITHERAS AVIATION GROUP, LLC (CLEVELAND, OH)",PXG
AJET AVIATION LTD,AJY
AK BARS AERO,BGM
AK NAVIGATOR LLC,AKZ
AK SUNKAR,AKS
AKHAL,AKH
AL JABEER,LJB
AL RIDA AIRWAYS,LRW
AL SHOHRA AVIATION,FMJ
AL WAFEER AIR,WFR
AL-DAWOOD AIR LTD,LIE
AL-DONAS AIRLINES LTD,LDN
AL-NASER AIRLINES,MHK
ALA ABAETE LINHAS AEREAS S/A,ABJ
"ALABAMA DEPARTMENT OF PUBLIC SAFETY (MONTGOMERY, AL)",DPS
ALADA EMPRESA DE TRANSPORTES AEREOS,RAD
"ALADIA AIRLINES, S.A. DE C.V.",AYD
ALAJNIHAH FOR AIR TRANSPORT,ANH
ALAMIA AIR,LML
ALAMO AVIACION S.L.,AVD
ALAN MANN HELICOPTERS LTD.,AMH
ALANIA LLC,ALH
ALASKA AIRLINES INC.,ASA
"ALASKA CENTRAL EXPRESS, INC. (FAIRBANKS, AK)",AER
"ALASKA ISLAND AIR, INC. (ANCHORAGE, AK)",AAK
ALBA SERVIZI AEROTRASPORTI SPA,AFQ
"ALBA STAR, S.A.",LAV
"ALBA-AIR AVIACION, S.L.",ABI
ALBANIAN AIRLINES MAK S.H.P.K.,LBC
ALBARKA AIR PLC,NBK
ALBATROS AIRCRAFT CORP.,VLC
ALBATROS AIRWAYS,LBW
ALBERTA CITYLINK,ABK
ALBERTA GOVERNMENT,GOA
ALBINATI AERONAUTICS SA,LUC
ALBINATI AVIATION LTD,ULC
"ALBISA, S.A. DE C.V.",LBI
"ALCON SERVICIOS AEREOS, S.A. DE C.V.",AOA
ALEXANDRIA AIRLINES,KHH
ALEXANDROV AIR,AXA
ALFA AIR,AFA
ALFA AIR,ALM
ALFA AIR SERVICES,ALR
"ALFA AIRLINES CO., LTD",AAJ
ALFA HISTRIA D.O.O.,LFH
ALHODHOD AIRLINE,HOD
"ALIANZA GLANCELOT, C.A. (ALBATROS AIRLINES)",GAL
ALIDAUNIA SRL,LID
ALIPARMA,PAJ
ALITALIA - COMPAGNIA AEREA ITALIANA S.P.A.,AZA
ALITALIA CITYLINER S.P.A.,CYL
ALIVEN S.R.L.,LVN
ALK JSC,VBB
ALKAN AIR LTD.,AKN
ALL CHARTER LIMITED,BLA
"ALL NIPPON AIRWAYS CO., LTD.",ANA
ALLEGIANCE,LGE
ALLEGIANCE AIR (PTY) LTD,ANJ
"ALLEGIANT AIR, INC. (FRESNO, CA)",AAY
ALLIANCE,AFJ
ALLIANCE AIR,LLR
ALLIANCE AIRLINES PTY LTD,UTY
ALLIANCE EXPRESS RWANDA,RWB
ALLIBO AIR CARGO,LBO
ALLIED AIR LIMITED,AJK
ALLIED COMMAND EUROPE (MOBILE FORCE),ALF
"ALLPOINTS JET CO., LTD",ALP
ALMAJARA AVIATION,MJA
ALMAJET,AJL
ALMASRIA UNIVERSAL AIRLINES,LMU
"ALMATY AVIATION, OJSC",LMT
ALMIRON AVIATION LTD,HPO
ALOK AIR CO.,LOK
ALPAGRO,...
ALPHA AIR LTD,ELZ
"ALPHA AVIATION, INC. (DALLAS, TX)",APH
ALPHA EXPRESS AIRLINES LTD,APZ
"ALPHA JET INTERNATIONAL (SHEFFIELD, AL)",AJW
ALPHA STAR CHARTER,...
ALPHA STAR CHARTER,STT
ALPI EAGLES SPA,ELG
ALPINE AIR PRIVATE LIMITED,AYL
ALPINE AVIATION (PTY) LTD,LPC
"ALPINE AVIATION, INC. (PROVO, UT)",AIP
ALROSA AIR COMPANY LIMITED,DRU
"ALSAIR, SOCIETE",LSR
ALSAQER AVIATION,SQR
ALTA FLIGHTS (CHARTERS) LTD,ALZ
ALTAGNA,AGH
ALTENRHEIN LUFTFAHRT GMBH,PEV
"ALTERNATIVE AIR, S.A. DE C.V.",TIV
ALTIN HAVAYOLU TASIMACILIGI TURIZM VE TICARET A.S.,GTC
"ALTIUS AVIATION, LLC (SYRACUSE, NY)",STY
ALVARO GARCIA GONZALEZ DE AGUILAR,ALJ
AMADEUS GLOBAL TRAVEL DISTRIBUTION S.A.,AGT
AMAKO AIRLINES LIMITED,OBK
"AMAKUSA AIRLINES CO., LTD",AHX
AMAPOLA FLYG AB,APF
AMASZONAS S.A.,AZN
AMBEO PLC,ABT
AMBJEK AIR SERVICES LIMITED,JEE
AMBULANCE AIR AFRICA,MCY
AMERAVIA,VAM
AMERER AIR GESMBH,AMK
AMERICA DO SUL LINHAS AEREAS LTDA.,SUL
AMERICA DO SUL TAXI AEREO LTDA.,AMS
"AMERICAN AIR CHARTER, INC (CHESTERFIELD, MO)",GTW
AMERICAN AIRLINES INC.,AAL
"AMERICAN AVIATION, INC. (SALT LAKE CITY, UT)",LKP
"AMERICAN FLIGHT SERVICE SYSTEMS, INC. (PHOENIX, AZ)",XFS
AMERICAN FLYERS,FYS
"AMERICAN JET INTERNATIONAL CORP. (HOUSTON, TX)",SCM
"AMERIFLIGHT, INC. (BURBANK, CA)",AMF
"AMERIJET INTERNATIONAL (FT.LAUDERDALE, FL)",AJT
"AMERISTAR JET CHARTER, INC. (DALLAS, TX)",AJI
AMIRA AIR GMBH,XPE
AMIYI AIRLINE LIMITED,AMZ
AMJET EXECUTIVE S.A.,AMJ
"AMR AMERICAN EAGLE, INC. (DALLAS/FT. WORTH, TX)",EGF
"AMR SERVICES CORP (DALLAS, TX)",XAM
AMSTERDAM AIRLINES B.V.,AAN
"ANA WINGS CO., LTD",AKX
ANDALUS,ANU
ANDAMAN AVIATION SERVICES LIMITED,ADM
"ANDES LINEAS AEREAS, S.A.",ANS
"ANDROMEDA TAXI AEREO, S.A. DE R.L.",AOM
ANGARA AIRLINES JSC,AGU
ANGEL AIRLINES COMPANY LTD,NGE
"ANGEL FLIGHT AMERICA (NORTH ANDOVER, MA)",NGF
ANGEL MARTINEZ RIDAO (SAETA),AMO
"ANGKASA SUPER SERVICE, PT.",LBZ
ANGKOR AIRWAYS,AKW
ANGLO AMERICAN SOUTH AFRICA LIMITED,AJZ
ANGLO CARGO LTD.,ANC
ANGOAVIA,NGV
"ANGOSERVICE, LDA.",NGC
ANGUILLA AIR SERVICES LTD,AXL
"ANHUI SKY-AVIATION INTERNATIONAL FLIGHT ACADEMY COMPANY, LTD",WED
"ANIMAL RESCUE FLIGHTS (NORWALK, CT)",ARF
ANKA AVIATION CARGO,NKA
"ANTAIR, S.A. DE C.V.",TIR
ANTINEA AIRLINES,DJA
ANTONOV COMPANY,ADB
ANTRAK AIR GHANA,ABV
AOSAC - AIRLINE OPERATIONS SUPPORT AND AVIATION CONSULTANT,ACG
"APA - AEROPUBLICITARIA DE ANGOLA, LDA",MOP
"APERTURE AVIATION, INC. (SAN JOSE, CA)",FSP
"APOYO AEREO, S.A. DE C.V.",POY
"APOYO LOGISTICO AEREO, S.A. DE C.V.",APA
ARAB WINGS COMPANY,AWS
ARABASCO AIR SERVICES,AAP
ARAM AIRLINE,IRW
ARARAT INTERNATIONAL AIRLINE LLC,RRN
ARAVCO LTD.,ARV
ARCHER AVIATION LIMITED,DHM
"ARCTIC CIRCLE AIR SERVICE, INC. (FAIRBANKS, AK)",CIR
"ARCUS AIR LOGISTIC GMBH & CO. KG, ZWEIBRUECKEN",AZE
ARENA AVIATION LIMITED,REN
ARGO AIRWAYS,AGW
ARIA TOUR,IRX
ARIANA AFGHAN AIRLINES,AFG
ARIELLA S.A.,RIE
ARIK AIR LTD,ARA
ARIK NIGER SA.,NAK
ARK AIRWAYS,ARQ
ARKAS S.A.,KRA
ARKHABAY LLC,KEK
ARKHANGELSK 2 AVIATION DIVISION,OAO
ARKIA ISRAEL INLAND AIRLINES,AIZ
ARM-AERO,RMO
ARMAVIA,RNV
ARMENIA AIRWAYS AIR COMPANY,AMW
ARMY AIR CORPS,AAC
"AROOSTOOK AVIATION, INC. (FRENCHVILLE, ME)",PXX
"ARRENDADORA Y TRANSPORTADORA AEREA, S.A. DE C.V.",END
"ARRENDAMIENTOS Y TRANSPORTES TURISTICOS, S.A. DE C.V.",ADT
ARROW AVIATION LTD,HEZ
"ARROW PANAMA, S.A.",WAP
ART AVIATION FLUGBETRIEBS GMBH,OES
ARUBA AIRLINES,ARU
ARVAND AIRLINES,IRD
ARYAN CARGO EXPRESS,ACQ
"AS, OPENED JOINT STOCK COMPANY",AOO
ASA HELI-WATER SP. Z.O.O.,HEW
"ASA PESADA, LDA.",API
"ASCENSION AIR MANAGEMENT, INC (ATLANTA, GA)",ASZ
ASECNA - AGENCE POUR LA SECURITE DE LA NAVIGATION AERIENNE EN AFRIQUE ET A MADAGASCAR,XKX
"ASI PUDJIASTUTI AVIATION, PT",SQS
"ASIA AERO SURVEY AND CONSULTING ENGINEERS, INC",KAA
ASIA AIR MEDICAL (BEIJING) LTD,ICU
ASIA AIRWAYS,ASW
"ASIA ATLANTIC AIRLINES CO., LTD",AAQ
ASIA CONTINENTAL AIRLINES,CID
ASIA CONTINENTAL AVIALINES,RRK
ASIA OVERNIGHT EXPRESS CORPORATION,AOT
ASIA WINGS JSC,AWA
"ASIALINK CARGO EXPRESS, PT.",AKC
ASIAN AEROSPACE SERVICE LTD,SPY
ASIAN EXPRESS,TXP
ASIAN SPIRIT,RIT
ASIAN WINGS AIRWAYS LTD,AWM
ASIANA AIRLINES,AAR
ASKARI AVIATION (PVT) LTD,AAS
ASKY,SKK
ASL,XXX
ASOCIACION AEROCLUB AEREO 2000,FLU
ASPAN AIRLINES JSC,GLK
"ASPEN HELICOPTERS, INC. (OXNARD, CA)",AHF
ASSANAD AVIATION,KAK
ASSISTANCE AEROPORTUAIRE DE L'AEROPORT DE PARIS,XJA
"ASSOCIATED AIRCRAFT GROUP, INC (WAPPINGERS FALLS, NY)",FXW
ASSOCIATED AVIATION LIMITED,SCD
ASSOCIATION OF PRIVATE PILOTS OF KAZAKHSTAN,PVK
"ASTAR AIR CARGO (MIAMI, FL)",DHL
ASTONJET,ASJ
ASTRA AIRLINES,AZI
ASTRAEUS LTD,AEU
ASTRAL AVIATION LIMITED,ACP
"ASTRO AIR INTERNATIONAL, INC.",AAV
ASTURAVIA,HYO
"AT AND T AVIATION DIVISION (MORRISTOWN, NH)",XAT
ATA AIRLINES,TBZ
ATAIR PTY LTD,AOF
ATHENS AIRWAYS S.A.,ATW
ATLANTIC AIRFREIGHT AVIATION (SAO TOME) LTD,LFR
ATLANTIC AIRLINES,GBN
"ATLANTIC AIRLINES (ORLANDO, FL)",BJK
"ATLANTIC AIRLINES DE HONDURAS, S. DE R.L.",HHA
ATLANTIC AIRLINES LTD,NPT
"ATLANTIC AIRLINES, S.A.",AYN
"ATLANTIC AIRWAYS, FAROE ISLANDS P/F",FLI
"ATLANTIC COAST AIRCRAFT SERVICES (READING, PA)",MSD
ATLANTIC EXPRESS AIRLINES,JLM
"ATLANTIC SOUTHEAST AIRLINES D/B/A EXPRESS JET (ATLANTA, GA)",ASQ
ATLANTIQUE AIR ASSISTANCE,TLB
ATLANTIS EUROPEAN AIRWAYS,LUR
"ATLANTIS HELICOPTERS DE MEXICO, S.A. DE C.V.",AHM
"ATLAS AIR SERVICE AG, GANDERKESEE",ATL
"ATLAS AIR, INC. (JAMAICA, NY)",GTI
ATLAS AVIATION GROUP,IRH
ATLAS BLUE,BMM
ATLAS CARGO LINES,ACY
"ATLAS EXECUTIVE AIR, S.L.",LSX
ATLAS HELICOPTERS LTD,TDT
"ATLAS JET, JOINT-STOCK COMPANY",CGI
ATLASJET HAVACILIK A.S.,KKK
ATMA,AMA
ATOM AIRWAYS,ROA
ATRAN,VAS
"ATS, PRIVATE COMPANY",TCS
ATTAWASOL AIRLINES,ATT
"ATUNEROS UNIDOS DE CALIFORNIA, S.A. DE C.V.",UND
AUCKLAND REGIONAL RESCUE HELICOPTER TRUST,WPR
AUDELI AIR EXPRESS,ADI
"AUGSBURG AIRWAYS GMBH, HALLBERGMOOS",AUB
"AUGUSTA AIR LUFTFAHRTUNTERNEHMEN, AUGSBURG",AUF
AUO AIRCLUB AIST-M,ISM
AURELA,LSK
AURIC AIR SERVICES LTD,AUK
AURIGNY AIR SERVICES LTD.,AUR
AURORA AIRLINES,SHU
"AURORA AIRLINES, D.O.O.",URR
"AURORA AVIATION, INC. (MCGREGOR, TX)",AUU
AUS-AIR,AUS
"AUSTIN EXPRESS, INC. (AUSTIN, TX)",TXX
AUSTRALIA WIDE AIRLINES LTD T/A REGIONAL EXPRESS 2,RXA
AUSTRALIAN AIR EXPRESS,XME
AUSTRALIAN CUSTOMS SERVICE - BORDER PROTECTION,CUS
AUSTRALIAN CUSTOMS SERVICE - COASTWATCH,CWP
AUSTRALIAN FEDERAL POLICE,FPL
AUSTRALIAN LAW ENFORCEMENT AGENCIES,GDY
AUSTRALIAN MARITIME SAFETY AUTHORITY (AMSA),RES
AUSTRIAN AIR FORCE,ASF
AUSTRIAN AIRLINES (AUA) AG,AUA
"AUTOMOTRIZ BAJA NORTE, S.A. DE C.V.",AJN
